trial,x,y,time
6,712,505,24341
6,752,495,24441
6,703,520,24541
6,699,526,24641
6,726,519,24741
6,709,482,24841
6,695,502,24941
6,744,606,25041
6,799,646,25141
6,923,650,25241
6,1032,652,25340
6,1104,626,25433
6,1135,598,25533
6,1167,593,25632
6,1228,577,25724
6,1218,580,25816
6,1228,559,25916
6,1219,527,26016
6,1206,479,26116
6,1132,397,26216
6,1088,365,26316
6,1065,315,26416
6,1022,258,26516
6,992,225,26616
6,986,188,26716
6,948,168,26816
6,864,198,26916
6,871,162,27016
6,862,146,27108
6,864,110,27208
6,887,165,27299
6,863,176,27399
6,883,172,27499
6,915,157,27599
6,894,155,27691
6,892,175,27791
6,812,287,27891
6,787,384,27982
6,728,481,28082
6,678,566,28183
6,630,614,28282
6,577,640,28383
6,567,684,28483
6,593,708,28583
6,606,711,28682
6,636,731,28782
6,682,718,28874
6,732,709,28974
6,726,675,29075
6,743,650,29174
6,767,630,29275
6,790,619,29374
6,824,638,29474
6,820,631,29574
6,830,594,29674
6,845,537,29774
6,845,499,29875
6,844,430,29975
6,932,427,30074
6,1027,402,30174
6,1129,415,30275
6,1211,354,30374
6,1219,349,30474
6,1261,345,30574
6,1299,382,30675
6,1306,410,30774
6,1302,439,30875
6,1300,494,30974
6,1259,496,31075
6,1140,495,31175
6,1076,515,31274
6,922,496,31375
6,848,497,31474
6,784,527,31574
6,799,530,31674
6,782,567,31774
6,764,593,31875
6,768,632,31974
6,749,644,32066
6,727,651,32166
6,719,639,32265
6,704,640,32366
6,658,678,32466
6,638,699,32566
6,637,723,32666
6,653,746,32766
6,657,752,32865
6,667,746,32958
6,615,748,33057
6,633,743,33149
6,667,721,33250
6,710,713,33349
6,785,704,33441
6,843,708,33541
6,819,693,33640
6,736,718,33733
6,778,722,33833
6,798,682,33933
6,846,621,34033
6,886,572,34133
6,886,504,34233
6,880,473,34333
6,888,475,34432
6,888,462,34533
6,900,466,34633
6,889,508,34733
6,857,562,34833
6,883,551,34933
6,888,502,35035
6,888,493,35135
6,916,455,35235
6,918,439,35335
6,1011,435,35435
6,1099,424,35533
6,1153,342,35632
6,1177,295,35735
6,1172,239,35843
6,1161,246,35952
7,615,23,0
7,627,53,108
7,643,97,216
7,664,137,327
7,642,146,436
7,662,139,541
7,570,225,646
7,398,309,758
7,283,501,867
7,187,616,974
7,149,749,1083
7,118,824,1192
7,169,886,1300
7,207,906,1408
7,327,922,1516
7,345,901,1625
7,344,921,1733
7,333,916,1842
7,389,870,1941
7,447,836,2050
7,473,821,2150
7,489,831,2250
7,461,819,2349
7,484,815,2449
7,499,802,2549
7,548,794,2649
7,591,764,2749
7,620,745,2849
7,597,772,2949
7,608,758,3050
7,605,742,3149
7,601,738,3249
7,589,736,3350
7,557,711,3450
7,648,636,3549
7,602,594,3650
7,526,571,3749
