Subject,Trial,Condition,MsgType,TrgtPos,Time,AOI
iza_test3_11february,12,strategy_simple,color,1,9462,sent_msg
iza_test3_11february,12,strategy_simple,color,1,9705,trgt
iza_test3_11february,12,strategy_simple,color,1,9790,trgt
iza_test3_11february,12,strategy_simple,color,1,10019,trgt
iza_test3_11february,12,strategy_simple,color,1,10334,trgt
iza_test3_11february,12,strategy_simple,color,1,10654,trgt
iza_test3_11february,12,strategy_simple,color,1,10969,trgt
iza_test3_11february,12,strategy_simple,color,1,11277,trgt
iza_test3_11february,12,strategy_simple,color,1,11584,trgt
iza_test3_11february,12,strategy_simple,color,1,11893,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12205,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12287,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12382,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12520,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12651,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12782,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12860,available_msgs
iza_test3_11february,12,strategy_simple,color,1,12949,available_msgs
iza_test3_11february,12,strategy_simple,color,1,13085,available_msgs
iza_test3_11february,12,strategy_simple,color,1,13218,available_msgs
iza_test3_11february,12,strategy_simple,color,1,13347,available_msgs
iza_test3_11february,12,strategy_simple,color,1,13481,available_msgs
iza_test3_11february,12,strategy_simple,color,1,13600,trgt
iza_test3_11february,12,strategy_simple,color,1,13722,trgt
iza_test3_11february,12,strategy_simple,color,1,14080,trgt
iza_test3_11february,12,strategy_simple,color,1,14496,trgt
iza_test3_11february,12,strategy_simple,color,1,14842,trgt
iza_test3_11february,13,strategy_complex,shape,0,6885,dist
iza_test3_11february,13,strategy_complex,shape,0,7212,dist
iza_test3_11february,13,strategy_complex,shape,0,7533,dist
iza_test3_11february,13,strategy_complex,shape,0,7877,dist
iza_test3_11february,13,strategy_complex,shape,0,8205,dist
iza_test3_11february,13,strategy_complex,shape,0,8527,dist
iza_test3_11february,13,strategy_complex,shape,0,8847,dist
iza_test3_11february,13,strategy_complex,shape,0,9170,dist
iza_test3_11february,13,strategy_complex,shape,0,9484,comp
iza_test3_11february,13,strategy_complex,shape,0,9796,comp
iza_test3_11february,13,strategy_complex,shape,0,10116,comp
iza_test3_11february,13,strategy_complex,shape,0,10433,comp
iza_test3_11february,13,strategy_complex,shape,0,10751,comp
iza_test3_11february,13,strategy_complex,shape,0,11138,dist
iza_test3_11february,13,strategy_complex,shape,0,11494,dist
iza_test3_11february,13,strategy_complex,shape,0,11828,dist
iza_test3_11february,13,strategy_complex,shape,0,12151,dist
iza_test3_11february,13,strategy_complex,shape,0,12468,dist
iza_test3_11february,13,strategy_complex,shape,0,12783,dist
iza_test3_11february,13,strategy_complex,shape,0,13102,dist
iza_test3_11february,13,strategy_complex,shape,0,13415,dist
iza_test3_11february,13,strategy_complex,shape,0,13730,dist
iza_test3_11february,13,strategy_complex,shape,0,14048,dist
iza_test3_11february,13,strategy_complex,shape,0,14362,dist
iza_test3_11february,13,strategy_complex,shape,0,14676,dist
iza_test3_11february,13,strategy_complex,shape,0,14990,dist
iza_test3_11february,13,strategy_complex,shape,0,15306,dist
j,0,unambiguous,shape,0,1498,dist
j,0,unambiguous,shape,0,1522,dist
j,0,unambiguous,shape,0,1592,dist
j,0,unambiguous,shape,0,1618,dist
j,0,unambiguous,shape,0,1654,dist
j,0,unambiguous,shape,0,1709,dist
j,0,unambiguous,shape,0,1739,dist
j,0,unambiguous,shape,0,1776,dist
j,0,unambiguous,shape,0,1799,dist
j,0,unambiguous,shape,0,1844,dist
j,0,unambiguous,shape,0,1866,dist
j,0,unambiguous,shape,0,1911,dist
j,0,unambiguous,shape,0,1940,dist
j,0,unambiguous,shape,0,1975,dist
j,0,unambiguous,shape,0,2005,dist
j,0,unambiguous,shape,0,2044,dist
j,0,unambiguous,shape,0,2077,dist
j,0,unambiguous,shape,0,2111,comp
j,0,unambiguous,shape,0,2145,dist
j,0,unambiguous,shape,0,2175,comp
j,0,unambiguous,shape,0,2211,dist
j,0,unambiguous,shape,0,2244,sent_msg
j,0,unambiguous,shape,0,2292,dist
j,0,unambiguous,shape,0,2312,sent_msg
j,0,unambiguous,shape,0,2360,dist
j,0,unambiguous,shape,0,2375,sent_msg
j,0,unambiguous,shape,0,2429,dist
j,0,unambiguous,shape,0,2445,sent_msg
j,0,unambiguous,shape,0,2491,dist
j,0,unambiguous,shape,0,2512,sent_msg
j,0,unambiguous,shape,0,2562,dist
j,0,unambiguous,shape,0,2563,sent_msg
j,0,unambiguous,shape,0,2630,dist
j,0,unambiguous,shape,0,2644,sent_msg
j,0,unambiguous,shape,0,2693,dist
j,0,unambiguous,shape,0,2712,sent_msg
j,0,unambiguous,shape,0,2761,dist
j,0,unambiguous,shape,0,2776,sent_msg
j,0,unambiguous,shape,0,2829,dist
j,0,unambiguous,shape,0,2844,sent_msg
j,0,unambiguous,shape,0,2902,dist
j,0,unambiguous,shape,0,2910,sent_msg
j,0,unambiguous,shape,0,2968,dist
j,0,unambiguous,shape,0,2977,sent_msg
j,0,unambiguous,shape,0,3043,sent_msg
j,0,unambiguous,shape,0,3112,sent_msg
j,0,unambiguous,shape,0,3177,sent_msg
j,0,unambiguous,shape,0,3245,sent_msg
j,0,unambiguous,shape,0,3312,sent_msg
j,0,unambiguous,shape,0,3379,sent_msg
j,0,unambiguous,shape,0,3456,sent_msg
j,0,unambiguous,shape,0,3522,sent_msg
j,0,unambiguous,shape,0,3588,sent_msg
j,0,unambiguous,shape,0,3655,sent_msg
j,0,unambiguous,shape,0,3722,sent_msg
j,0,unambiguous,shape,0,3789,sent_msg
j,0,unambiguous,shape,0,3856,sent_msg
j,0,unambiguous,shape,0,3923,sent_msg
j,0,unambiguous,shape,0,3990,sent_msg
j,0,unambiguous,shape,0,4044,sent_msg
j,0,unambiguous,shape,0,4114,sent_msg
j,0,unambiguous,shape,0,4181,sent_msg
j,0,unambiguous,shape,0,4250,sent_msg
j,0,unambiguous,shape,0,4326,sent_msg
j,0,unambiguous,shape,0,4389,sent_msg
j,0,unambiguous,shape,0,4458,comp
j,0,unambiguous,shape,0,4525,dist
j,0,unambiguous,shape,0,4591,dist
j,0,unambiguous,shape,0,4658,dist
j,0,unambiguous,shape,0,4724,dist
j,0,unambiguous,shape,0,4792,dist
j,0,unambiguous,shape,0,4867,dist
j,0,unambiguous,shape,0,4955,comp
j,0,unambiguous,shape,0,5025,comp
j,0,unambiguous,shape,0,5092,comp
j,0,unambiguous,shape,0,5159,comp
j,0,unambiguous,shape,0,5226,comp
j,0,unambiguous,shape,0,5293,comp
j,0,unambiguous,shape,0,5360,comp
j,0,unambiguous,shape,0,5426,comp
j,0,unambiguous,shape,0,5493,comp
j,0,unambiguous,shape,0,5554,comp
j,0,unambiguous,shape,0,5617,comp
j,0,unambiguous,shape,0,5684,comp
j,0,unambiguous,shape,0,5753,comp
j,0,unambiguous,shape,0,5820,comp
j,0,unambiguous,shape,0,5874,comp
j,0,unambiguous,shape,0,5936,trgt
j,0,unambiguous,shape,0,6019,trgt
j,0,unambiguous,shape,0,6085,trgt
j,0,unambiguous,shape,0,6152,trgt
j,0,unambiguous,shape,0,6219,trgt
j,0,unambiguous,shape,0,6286,trgt
j,0,unambiguous,shape,0,6353,trgt
j,0,unambiguous,shape,0,6429,trgt
j,0,unambiguous,shape,0,6495,trgt
j,0,unambiguous,shape,0,6556,trgt
j,0,unambiguous,shape,0,6618,trgt
j,0,unambiguous,shape,0,6686,trgt
j,1,complex,color,2,1526,sent_msg
j,1,complex,color,2,1632,sent_msg
j,1,complex,color,2,1714,sent_msg
j,1,complex,color,2,1782,sent_msg
j,1,complex,color,2,1849,sent_msg
j,1,complex,color,2,1926,sent_msg
j,1,complex,color,2,1993,sent_msg
j,1,complex,color,2,2059,sent_msg
j,1,complex,color,2,2126,sent_msg
j,1,complex,color,2,2193,sent_msg
j,1,complex,color,2,2259,sent_msg
j,1,complex,color,2,2327,sent_msg
j,1,complex,color,2,2394,sent_msg
j,1,complex,color,2,2461,sent_msg
j,1,complex,color,2,2527,sent_msg
j,1,complex,color,2,2594,sent_msg
j,1,complex,color,2,2661,sent_msg
j,1,complex,color,2,2728,sent_msg
j,1,complex,color,2,2794,sent_msg
j,1,complex,color,2,2861,sent_msg
j,1,complex,color,2,2928,sent_msg
j,1,complex,color,2,2995,sent_msg
j,1,complex,color,2,3061,sent_msg
j,1,complex,color,2,3129,sent_msg
j,1,complex,color,2,3196,sent_msg
j,1,complex,color,2,3263,sent_msg
j,1,complex,color,2,3330,sent_msg
j,1,complex,color,2,3389,sent_msg
j,1,complex,color,2,3462,sent_msg
j,1,complex,color,2,3518,non_aoi
j,1,complex,color,2,3584,non_aoi
j,1,complex,color,2,3653,non_aoi
j,1,complex,color,2,3720,comp
j,1,complex,color,2,3787,comp
j,1,complex,color,2,3854,comp
j,1,complex,color,2,3921,comp
j,1,complex,color,2,3988,comp
j,1,complex,color,2,4054,comp
j,1,complex,color,2,4121,comp
j,1,complex,color,2,4188,comp
j,1,complex,color,2,4255,dist
j,1,complex,color,2,4322,dist
j,1,complex,color,2,4388,dist
j,1,complex,color,2,4455,trgt
j,1,complex,color,2,4522,trgt
j,1,complex,color,2,4589,trgt
j,1,complex,color,2,4656,sent_msg
j,1,complex,color,2,4723,sent_msg
j,1,complex,color,2,4790,sent_msg
j,1,complex,color,2,4856,sent_msg
j,1,complex,color,2,4923,sent_msg
j,1,complex,color,2,4990,sent_msg
j,1,complex,color,2,5057,sent_msg
j,1,complex,color,2,5124,sent_msg
j,1,complex,color,2,5190,sent_msg
j,1,complex,color,2,5257,sent_msg
j,1,complex,color,2,5324,sent_msg
j,1,complex,color,2,5391,sent_msg
j,1,complex,color,2,5458,sent_msg
j,1,complex,color,2,5525,sent_msg
j,1,complex,color,2,5591,sent_msg
j,1,complex,color,2,5658,sent_msg
j,1,complex,color,2,5725,sent_msg
j,1,complex,color,2,5792,sent_msg
j,1,complex,color,2,5857,sent_msg
j,1,complex,color,2,5918,sent_msg
j,1,complex,color,2,5992,sent_msg
j,1,complex,color,2,6059,sent_msg
j,1,complex,color,2,6119,sent_msg
j,1,complex,color,2,6192,sent_msg
j,1,complex,color,2,6259,sent_msg
j,1,complex,color,2,6320,sent_msg
j,1,complex,color,2,6385,sent_msg
j,1,complex,color,2,6459,sent_msg
j,1,complex,color,2,6519,sent_msg
j,1,complex,color,2,6586,sent_msg
j,1,complex,color,2,6661,sent_msg
j,1,complex,color,2,6738,sent_msg
j,1,complex,color,2,6808,sent_msg
j,1,complex,color,2,6883,sent_msg
j,1,complex,color,2,6955,sent_msg
j,1,complex,color,2,7050,sent_msg
j,1,complex,color,2,7121,sent_msg
j,1,complex,color,2,7187,sent_msg
j,1,complex,color,2,7254,sent_msg
j,1,complex,color,2,7323,sent_msg
j,1,complex,color,2,7388,sent_msg
j,1,complex,color,2,7455,sent_msg
j,1,complex,color,2,7521,sent_msg
j,1,complex,color,2,7588,sent_msg
j,1,complex,color,2,7655,sent_msg
j,1,complex,color,2,7722,sent_msg
j,1,complex,color,2,7789,sent_msg
j,1,complex,color,2,7856,sent_msg
j,1,complex,color,2,7922,sent_msg
j,1,complex,color,2,7990,sent_msg
j,1,complex,color,2,8056,sent_msg
j,1,complex,color,2,8123,dist
j,1,complex,color,2,8213,dist
j,1,complex,color,2,8282,dist
j,1,complex,color,2,8350,available_msgs
j,1,complex,color,2,8424,available_msgs
j,1,complex,color,2,8490,available_msgs
j,1,complex,color,2,8557,available_msgs
j,1,complex,color,2,8612,available_msgs
j,1,complex,color,2,8681,non_aoi
j,1,complex,color,2,8749,non_aoi
j,1,complex,color,2,8813,non_aoi
j,1,complex,color,2,8881,non_aoi
j,1,complex,color,2,8949,non_aoi
j,1,complex,color,2,9026,non_aoi
j,1,complex,color,2,9092,available_msgs
j,1,complex,color,2,9159,available_msgs
j,1,complex,color,2,9225,available_msgs
j,1,complex,color,2,9292,non_aoi
j,1,complex,color,2,9358,available_msgs
j,1,complex,color,2,9426,available_msgs
j,1,complex,color,2,9493,available_msgs
j,1,complex,color,2,9560,available_msgs
j,1,complex,color,2,9627,available_msgs
j,1,complex,color,2,9693,available_msgs
j,1,complex,color,2,9761,available_msgs
j,1,complex,color,2,9827,available_msgs
j,1,complex,color,2,9894,dist
j,1,complex,color,2,9960,dist
j,1,complex,color,2,10028,dist
j,1,complex,color,2,10082,dist
j,1,complex,color,2,10151,dist
j,1,complex,color,2,10218,dist
j,1,complex,color,2,10283,available_msgs
j,1,complex,color,2,10351,available_msgs
j,1,complex,color,2,10419,available_msgs
j,1,complex,color,2,10486,available_msgs
j,1,complex,color,2,10553,available_msgs
j,1,complex,color,2,10620,available_msgs
j,1,complex,color,2,10687,available_msgs
j,1,complex,color,2,10753,available_msgs
j,1,complex,color,2,10820,available_msgs
j,1,complex,color,2,10887,available_msgs
j,1,complex,color,2,10954,available_msgs
j,1,complex,color,2,11021,available_msgs
j,1,complex,color,2,11088,available_msgs
j,1,complex,color,2,11154,available_msgs
j,1,complex,color,2,11221,available_msgs
j,1,complex,color,2,11288,available_msgs
j,1,complex,color,2,11355,non_aoi
j,1,complex,color,2,11422,non_aoi
j,1,complex,color,2,11489,available_msgs
j,1,complex,color,2,11556,available_msgs
j,1,complex,color,2,11631,available_msgs
j,1,complex,color,2,11698,available_msgs
j,1,complex,color,2,11766,available_msgs
j,1,complex,color,2,11833,available_msgs
j,1,complex,color,2,11900,available_msgs
j,1,complex,color,2,11966,available_msgs
j,1,complex,color,2,12033,available_msgs
j,1,complex,color,2,12100,available_msgs
j,1,complex,color,2,12166,available_msgs
j,1,complex,color,2,12233,available_msgs
j,1,complex,color,2,12302,available_msgs
j,1,complex,color,2,12367,available_msgs
j,1,complex,color,2,12434,available_msgs
j,1,complex,color,2,12506,available_msgs
j,1,complex,color,2,12572,available_msgs
j,1,complex,color,2,12633,available_msgs
j,1,complex,color,2,12708,available_msgs
j,1,complex,color,2,12791,available_msgs
j,1,complex,color,2,12858,non_aoi
j,1,complex,color,2,12935,available_msgs
j,1,complex,color,2,13010,available_msgs
j,1,complex,color,2,13075,available_msgs
j,1,complex,color,2,13140,available_msgs
j,1,complex,color,2,13213,available_msgs
j,1,complex,color,2,13274,available_msgs
j,1,complex,color,2,13339,available_msgs
j,1,complex,color,2,13414,available_msgs
j,1,complex,color,2,13480,dist
j,1,complex,color,2,13542,comp
j,1,complex,color,2,13620,comp
j,1,complex,color,2,13686,comp
j,1,complex,color,2,13761,comp
j,1,complex,color,2,13839,comp
j,1,complex,color,2,13907,comp
j,1,complex,color,2,13977,comp
j,1,complex,color,2,14043,non_aoi
j,1,complex,color,2,14120,non_aoi
j,1,complex,color,2,14187,non_aoi
j,1,complex,color,2,14254,non_aoi
j,1,complex,color,2,14321,non_aoi
j,1,complex,color,2,14386,non_aoi
j,1,complex,color,2,14455,non_aoi
j,1,complex,color,2,14522,non_aoi
j,1,complex,color,2,14589,comp
j,1,complex,color,2,14655,comp
j,1,complex,color,2,14722,comp
j,1,complex,color,2,14789,comp
j,1,complex,color,2,14856,comp
j,1,complex,color,2,14922,comp
j,1,complex,color,2,14990,comp
j,1,complex,color,2,15056,comp
j,1,complex,color,2,15124,comp
j,1,complex,color,2,15190,comp
j,1,complex,color,2,15257,comp
j,1,complex,color,2,15325,comp
j,1,complex,color,2,15391,comp
j,1,complex,color,2,15457,comp
j,1,complex,color,2,15524,comp
j,1,complex,color,2,15591,comp
j,1,complex,color,2,15658,comp
j,1,complex,color,2,15750,comp
j,1,complex,color,2,15825,comp
j,1,complex,color,2,15892,comp
j,1,complex,color,2,15958,comp
j,1,complex,color,2,16026,comp
j,1,complex,color,2,16093,comp
j,1,complex,color,2,16159,comp
j,1,complex,color,2,16226,sent_msg
j,1,complex,color,2,16293,sent_msg
j,1,complex,color,2,16360,sent_msg
j,1,complex,color,2,16426,sent_msg
j,1,complex,color,2,16493,sent_msg
j,1,complex,color,2,16559,sent_msg
j,1,complex,color,2,16626,sent_msg
j,1,complex,color,2,16694,non_aoi
j,1,complex,color,2,16761,non_aoi
j,1,complex,color,2,16828,sent_msg
j,1,complex,color,2,16894,non_aoi
j,1,complex,color,2,16961,trgt
j,1,complex,color,2,17028,non_aoi
j,1,complex,color,2,17094,non_aoi
j,1,complex,color,2,17162,trgt
j,1,complex,color,2,17228,trgt
j,1,complex,color,2,17294,non_aoi
j,1,complex,color,2,17361,non_aoi
j,1,complex,color,2,17429,non_aoi
j,1,complex,color,2,17496,trgt
j,1,complex,color,2,17562,trgt
j,1,complex,color,2,17630,trgt
j,1,complex,color,2,17696,trgt
j,1,complex,color,2,17780,trgt
j,1,complex,color,2,17834,trgt
j,1,complex,color,2,17919,trgt
j,1,complex,color,2,17987,trgt
j,1,complex,color,2,18054,trgt
j,1,complex,color,2,18121,trgt
j,1,complex,color,2,18187,trgt
j,1,complex,color,2,18255,trgt
j,1,complex,color,2,18321,trgt
j,1,complex,color,2,18388,trgt
j,1,complex,color,2,18455,trgt
j,1,complex,color,2,18522,trgt
j,1,complex,color,2,18588,trgt
j,1,complex,color,2,18655,trgt
j,1,complex,color,2,18722,trgt
j,1,complex,color,2,18799,trgt
j,1,complex,color,2,18866,trgt
j,1,complex,color,2,18939,trgt
j,1,complex,color,2,19022,trgt
j,1,complex,color,2,19089,dist
j,1,complex,color,2,19156,dist
j,1,complex,color,2,19223,dist
j,1,complex,color,2,19290,dist
j,1,complex,color,2,19355,dist
j,1,complex,color,2,19424,dist
j,1,complex,color,2,19491,sent_msg
j,1,complex,color,2,19550,sent_msg
j,1,complex,color,2,19623,sent_msg
j,1,complex,color,2,19691,comp
j,1,complex,color,2,19750,sent_msg
j,1,complex,color,2,19825,sent_msg
j,1,complex,color,2,19913,sent_msg
j,1,complex,color,2,19991,sent_msg
j,1,complex,color,2,20052,sent_msg
j,1,complex,color,2,20118,sent_msg
j,1,complex,color,2,20190,sent_msg
j,1,complex,color,2,20251,sent_msg
j,1,complex,color,2,20318,sent_msg
j,1,complex,color,2,20391,sent_msg
j,1,complex,color,2,20452,dist
j,1,complex,color,2,20518,dist
j,1,complex,color,2,20585,dist
j,1,complex,color,2,20653,dist
j,1,complex,color,2,20720,dist
j,1,complex,color,2,20786,dist
j,1,complex,color,2,20854,dist
j,1,complex,color,2,20920,dist
j,1,complex,color,2,20986,sent_msg
j,1,complex,color,2,21054,sent_msg
j,1,complex,color,2,21121,sent_msg
j,1,complex,color,2,21188,sent_msg
j,1,complex,color,2,21254,dist
j,1,complex,color,2,21321,sent_msg
j,1,complex,color,2,21388,sent_msg
j,1,complex,color,2,21455,sent_msg
j,1,complex,color,2,21521,sent_msg
j,1,complex,color,2,21588,sent_msg
j,1,complex,color,2,21655,sent_msg
j,1,complex,color,2,21722,sent_msg
j,1,complex,color,2,21789,sent_msg
j,1,complex,color,2,21855,sent_msg
j,1,complex,color,2,21922,sent_msg
j,1,complex,color,2,21989,sent_msg
j,1,complex,color,2,22055,dist
j,1,complex,color,2,22123,dist
j,1,complex,color,2,22190,comp
j,1,complex,color,2,22257,non_aoi
j,1,complex,color,2,22325,non_aoi
j,1,complex,color,2,22390,non_aoi
j,1,complex,color,2,22456,comp
